transaction_id,fund_id,transaction_date,transaction_type,amount,currency,counterparty,status
TXN00000323,PAM0002,2020-04-03,Redemption,-300634.66,USD,CP048,Settled
TXN00000324,PAM0002,2020-04-20,Dividend,-334344.64,USD,CP024,Settled
TXN00000325,PAM0002,2020-05-31,Subscription,2936689.74,USD,CP004,Settled
TXN00000326,PAM0002,2020-05-14,Dividend,-62309.77,USD,CP005,Settled
TXN00000327,PAM0002,2020-05-12,Performance Fee,0.0,USD,CP041,Settled
TXN00000328,PAM0002,2020-05-14,Redemption,-2447855.07,USD,CP010,Settled
TXN00000329,PAM0002,2020-05-06,Subscription,4986729.85,USD,CP024,Settled
TXN00000330,PAM0002,2020-06-16,Subscription,349062.92,USD,CP033,Settled
TXN00000331,PAM0002,2020-06-03,Management Fee,-645750.74,USD,CP025,Settled
TXN00000332,PAM0002,2020-06-23,Management Fee,-630148.51,USD,CP018,Settled
TXN00000333,PAM0002,2020-06-28,Dividend,-440712.33,USD,CP020,Settled
TXN00000334,PAM0002,2020-06-08,Management Fee,-705743.51,USD,CP024,Settled
TXN00000335,PAM0002,2020-06-30,Dividend,-364348.2,USD,CP018,Settled
TXN00000336,PAM0002,2020-07-08,Redemption,-2356796.89,USD,CP008,Settled
TXN00000337,PAM0002,2020-07-12,Dividend,-222568.01,USD,CP040,Settled
TXN00000338,PAM0002,2020-07-27,Subscription,2785465.08,USD,CP014,Settled
TXN00000339,PAM0002,2020-08-25,Dividend,-54974.27,USD,CP021,Settled
TXN00000340,PAM0002,2020-08-11,Subscription,2426170.89,USD,CP033,Settled
TXN00000341,PAM0002,2020-08-04,Redemption,-2992223.8,USD,CP004,Settled
TXN00000342,PAM0002,2020-08-05,Subscription,3120887.07,USD,CP045,Settled
TXN00000343,PAM0002,2020-08-04,Subscription,3228709.26,USD,CP005,Settled
TXN00000344,PAM0002,2020-08-30,Subscription,4638784.35,USD,CP044,Settled
TXN00000345,PAM0002,2020-08-14,Performance Fee,0.0,USD,CP002,Pending
TXN00000346,PAM0002,2020-09-07,Subscription,4386060.7,USD,CP024,Settled
TXN00000347,PAM0002,2020-09-29,Subscription,4989262.0,USD,CP014,Settled
TXN00000348,PAM0002,2020-09-28,Redemption,-149355.59,USD,CP033,Settled
TXN00000349,PAM0002,2020-09-24,Subscription,3590814.53,USD,CP044,Settled
TXN00000350,PAM0002,2020-09-27,Dividend,-332443.85,USD,CP034,Settled
TXN00000351,PAM0002,2020-09-14,Expense,-22683.74,USD,CP011,Pending
TXN00000352,PAM0002,2020-10-27,Subscription,867145.04,USD,CP041,Settled
TXN00000353,PAM0002,2020-10-30,Redemption,-1144445.92,USD,CP037,Settled
TXN00000354,PAM0002,2020-10-11,Performance Fee,0.0,USD,CP017,Settled
TXN00000355,PAM0002,2020-10-09,Subscription,871642.94,USD,CP008,Settled
TXN00000356,PAM0002,2020-10-21,Expense,-18840.27,USD,CP021,Settled
TXN00000357,PAM0002,2020-10-08,Redemption,-799927.71,USD,CP045,Settled
TXN00000358,PAM0002,2020-11-29,Dividend,-448227.21,USD,CP049,Settled
TXN00000359,PAM0002,2020-11-22,Management Fee,-719929.95,USD,CP033,Settled
TXN00000360,PAM0002,2020-11-29,Dividend,-110950.75,USD,CP038,Settled
TXN00000361,PAM0002,2020-11-12,Subscription,3762115.61,USD,CP029,Settled
TXN00000362,PAM0002,2020-11-17,Subscription,354926.02,USD,CP035,Settled
TXN00000363,PAM0002,2020-11-24,Redemption,-1694322.67,USD,CP014,Pending
TXN00000364,PAM0002,2020-11-18,Subscription,2341490.27,USD,CP021,Settled
TXN00000365,PAM0002,2020-11-09,Redemption,-450368.59,USD,CP047,Settled
TXN00000366,PAM0002,2020-12-04,Redemption,-207681.69,USD,CP008,Settled
TXN00000367,PAM0002,2020-12-26,Redemption,-2790381.21,USD,CP033,Settled
TXN00000368,PAM0002,2020-12-28,Redemption,-1452082.06,USD,CP004,Settled
TXN00000369,PAM0002,2020-12-07,Redemption,-1972307.8,USD,CP048,Settled
TXN00000370,PAM0002,2021-01-20,Redemption,-1544810.83,USD,CP007,Settled
TXN00000371,PAM0002,2021-01-13,Management Fee,-717253.27,USD,CP039,Settled
TXN00000372,PAM0002,2021-01-04,Performance Fee,-49765.4,USD,CP012,Settled
TXN00000373,PAM0002,2021-01-27,Dividend,-414875.98,USD,CP045,Settled
TXN00000374,PAM0002,2021-01-27,Subscription,1826548.42,USD,CP026,Settled
TXN00000375,PAM0002,2021-02-14,Subscription,4444206.83,USD,CP030,Settled
TXN00000376,PAM0002,2021-02-19,Subscription,963976.28,USD,CP047,Settled
TXN00000377,PAM0002,2021-02-09,Subscription,3943895.4,USD,CP007,Settled
TXN00000378,PAM0002,2021-02-20,Dividend,-86931.98,USD,CP047,Settled
TXN00000379,PAM0002,2021-02-28,Dividend,-141386.28,USD,CP035,Settled
TXN00000380,PAM0002,2021-03-08,Dividend,-300430.82,USD,CP011,Settled
TXN00000381,PAM0002,2021-03-28,Expense,-24588.34,USD,CP012,Settled
TXN00000382,PAM0002,2021-03-31,Redemption,-2445353.05,USD,CP018,Settled
TXN00000383,PAM0002,2021-03-07,Expense,-34025.95,USD,CP034,Settled
TXN00000384,PAM0002,2021-04-25,Subscription,4985211.44,USD,CP040,Settled
TXN00000385,PAM0002,2021-04-22,Subscription,3213846.24,USD,CP015,Settled
TXN00000386,PAM0002,2021-04-14,Performance Fee,-124650.66,USD,CP004,Settled
TXN00000387,PAM0002,2021-05-05,Subscription,2505435.92,USD,CP030,Pending
TXN00000388,PAM0002,2021-05-08,Expense,-7811.29,USD,CP046,Settled
TXN00000389,PAM0002,2021-05-10,Redemption,-523678.67,USD,CP012,Settled
TXN00000390,PAM0002,2021-05-17,Performance Fee,0.0,USD,CP046,Settled
TXN00000391,PAM0002,2021-05-30,Redemption,-984706.71,USD,CP033,Settled
TXN00000392,PAM0002,2021-05-04,Subscription,2993459.59,USD,CP030,Settled
TXN00000393,PAM0002,2021-06-30,Management Fee,-661334.49,USD,CP038,Settled
TXN00000394,PAM0002,2021-06-15,Redemption,-1302575.16,USD,CP034,Settled
TXN00000395,PAM0002,2021-06-28,Dividend,-194412.89,USD,CP010,Settled
TXN00000396,PAM0002,2021-06-30,Dividend,-126991.45,USD,CP044,Settled
TXN00000397,PAM0002,2021-06-22,Dividend,-281761.4,USD,CP042,Settled
TXN00000398,PAM0002,2021-07-13,Subscription,1160261.08,USD,CP043,Settled
TXN00000399,PAM0002,2021-07-18,Redemption,-1216861.46,USD,CP016,Settled
TXN00000400,PAM0002,2021-07-20,Management Fee,-731869.43,USD,CP043,Settled
TXN00000401,PAM0002,2021-07-25,Dividend,-402438.69,USD,CP030,Settled
TXN00000402,PAM0002,2021-07-19,Dividend,-223499.07,USD,CP028,Settled
TXN00000403,PAM0002,2021-07-10,Subscription,4746106.0,USD,CP030,Settled
TXN00000404,PAM0002,2021-08-05,Dividend,-486206.39,USD,CP034,Settled
TXN00000405,PAM0002,2021-08-25,Subscription,1942637.72,USD,CP010,Settled
TXN00000406,PAM0002,2021-08-20,Dividend,-467600.95,USD,CP019,Settled
TXN00000407,PAM0002,2021-08-27,Redemption,-1757913.67,USD,CP049,Settled
TXN00000408,PAM0002,2021-08-06,Dividend,-464627.45,USD,CP005,Settled
TXN00000409,PAM0002,2021-08-06,Subscription,4689223.79,USD,CP017,Settled
TXN00000410,PAM0002,2021-08-22,Redemption,-2692854.26,USD,CP002,Settled
TXN00000411,PAM0002,2021-09-10,Subscription,3295191.58,USD,CP018,Settled
TXN00000412,PAM0002,2021-09-30,Redemption,-769467.52,USD,CP046,Settled
TXN00000413,PAM0002,2021-09-22,Performance Fee,-72239.73,USD,CP038,Settled
TXN00000414,PAM0002,2021-09-29,Expense,-11827.24,USD,CP001,Settled
TXN00000415,PAM0002,2021-10-07,Subscription,3785469.52,USD,CP031,Settled
TXN00000416,PAM0002,2021-10-09,Subscription,3272674.26,USD,CP027,Settled
TXN00000417,PAM0002,2021-10-31,Subscription,354400.41,USD,CP040,Settled
TXN00000418,PAM0002,2021-10-08,Redemption,-1054871.01,USD,CP041,Settled
TXN00000419,PAM0002,2021-10-22,Performance Fee,0.0,USD,CP020,Settled
TXN00000420,PAM0002,2021-10-08,Redemption,-2776610.9,USD,CP040,Settled
TXN00000421,PAM0002,2021-10-17,Subscription,4575798.62,USD,CP040,Settled
TXN00000422,PAM0002,2021-10-10,Expense,-31983.83,USD,CP005,Settled
TXN00000423,PAM0002,2021-11-21,Management Fee,-616381.38,USD,CP045,Settled
TXN00000424,PAM0002,2021-11-11,Performance Fee,0.0,USD,CP049,Settled
TXN00000425,PAM0002,2021-11-08,Dividend,-308579.57,USD,CP037,Settled
TXN00000426,PAM0002,2021-11-28,Management Fee,-695353.05,USD,CP027,Settled
TXN00000427,PAM0002,2021-11-18,Dividend,-229296.11,USD,CP027,Settled
TXN00000428,PAM0002,2021-11-17,Subscription,2562526.16,USD,CP033,Settled
TXN00000429,PAM0002,2021-12-06,Dividend,-370413.27,USD,CP022,Settled
TXN00000430,PAM0002,2021-12-11,Expense,-7231.39,USD,CP009,Settled
TXN00000431,PAM0002,2021-12-14,Redemption,-2795012.47,USD,CP006,Settled
TXN00000432,PAM0002,2021-12-24,Dividend,-364164.7,USD,CP011,Settled
TXN00000433,PAM0002,2021-12-29,Redemption,-2717860.57,USD,CP005,Settled
TXN00000434,PAM0002,2021-12-05,Expense,-30844.23,USD,CP033,Settled
TXN00000435,PAM0002,2021-12-28,Redemption,-2150098.46,USD,CP019,Settled
TXN00000436,PAM0002,2022-01-31,Redemption,-1646429.46,USD,CP014,Settled
TXN00000437,PAM0002,2022-01-25,Dividend,-304496.43,USD,CP009,Settled
TXN00000438,PAM0002,2022-01-30,Redemption,-2133566.57,USD,CP033,Settled
TXN00000439,PAM0002,2022-01-10,Management Fee,-719336.78,USD,CP042,Settled
TXN00000440,PAM0002,2022-01-19,Expense,-18317.78,USD,CP024,Pending
TXN00000441,PAM0002,2022-01-16,Performance Fee,-110872.99,USD,CP031,Settled
TXN00000442,PAM0002,2022-02-25,Redemption,-2984426.3,USD,CP021,Settled
TXN00000443,PAM0002,2022-02-15,Management Fee,-723680.67,USD,CP014,Settled
TXN00000444,PAM0002,2022-02-01,Subscription,110706.28,USD,CP030,Settled
TXN00000445,PAM0002,2022-02-23,Subscription,1427404.74,USD,CP033,Settled
TXN00000446,PAM0002,2022-02-09,Dividend,-469194.87,USD,CP007,Settled
TXN00000447,PAM0002,2022-02-17,Subscription,4176619.2,USD,CP035,Settled
TXN00000448,PAM0002,2022-02-06,Subscription,3958931.74,USD,CP041,Settled
TXN00000449,PAM0002,2022-03-21,Subscription,2889940.35,USD,CP010,Settled
TXN00000450,PAM0002,2022-03-04,Redemption,-1435370.86,USD,CP027,Settled
TXN00000451,PAM0002,2022-03-07,Performance Fee,-106729.81,USD,CP005,Settled
TXN00000452,PAM0002,2022-04-05,Redemption,-729841.08,USD,CP007,Settled
TXN00000453,PAM0002,2022-04-11,Performance Fee,0.0,USD,CP009,Settled
TXN00000454,PAM0002,2022-04-29,Subscription,2752111.54,USD,CP014,Settled
TXN00000455,PAM0002,2022-04-03,Expense,-23786.46,USD,CP014,Settled
TXN00000456,PAM0002,2022-05-24,Expense,-11640.74,USD,CP028,Settled
TXN00000457,PAM0002,2022-05-31,Expense,-9147.17,USD,CP038,Failed
TXN00000458,PAM0002,2022-05-06,Subscription,1088334.54,USD,CP034,Settled
TXN00000459,PAM0002,2022-05-23,Dividend,-158830.17,USD,CP002,Settled
TXN00000460,PAM0002,2022-06-22,Redemption,-1209484.39,USD,CP019,Settled
TXN00000461,PAM0002,2022-06-15,Subscription,2172417.26,USD,CP005,Settled
TXN00000462,PAM0002,2022-06-23,Management Fee,-628792.3,USD,CP045,Settled
TXN00000463,PAM0002,2022-06-12,Expense,-34294.59,USD,CP045,Settled
TXN00000464,PAM0002,2022-06-23,Management Fee,-622063.65,USD,CP031,Settled
TXN00000465,PAM0002,2022-06-29,Redemption,-166306.47,USD,CP007,Settled
TXN00000466,PAM0002,2022-06-23,Subscription,4837410.85,USD,CP033,Settled
TXN00000467,PAM0002,2022-06-12,Subscription,3664452.76,USD,CP023,Settled
TXN00000468,PAM0002,2022-07-27,Management Fee,-630442.55,USD,CP009,Settled
TXN00000469,PAM0002,2022-07-29,Redemption,-606295.84,USD,CP019,Settled
TXN00000470,PAM0002,2022-07-25,Subscription,438156.32,USD,CP003,Settled
TXN00000471,PAM0002,2022-07-08,Subscription,1839600.06,USD,CP030,Settled
TXN00000472,PAM0002,2022-07-11,Dividend,-260367.97,USD,CP016,Settled
TXN00000473,PAM0002,2022-07-09,Subscription,2533448.24,USD,CP034,Settled
TXN00000474,PAM0002,2022-07-29,Subscription,1768237.31,USD,CP001,Settled
TXN00000475,PAM0002,2022-07-10,Expense,-43588.54,USD,CP004,Settled
TXN00000476,PAM0002,2022-08-09,Management Fee,-699077.3,USD,CP031,Settled
TXN00000477,PAM0002,2022-08-23,Performance Fee,0.0,USD,CP009,Settled
TXN00000478,PAM0002,2022-08-27,Redemption,-2272073.35,USD,CP019,Settled
TXN00000479,PAM0002,2022-08-21,Redemption,-2580420.31,USD,CP009,Settled
TXN00000480,PAM0002,2022-08-27,Subscription,2812814.36,USD,CP036,Settled
TXN00000481,PAM0002,2022-09-07,Subscription,981929.67,USD,CP021,Settled
TXN00000482,PAM0002,2022-09-20,Management Fee,-612321.68,USD,CP032,Settled
TXN00000483,PAM0002,2022-09-18,Subscription,2590463.59,USD,CP031,Settled
TXN00000484,PAM0002,2022-09-18,Performance Fee,0.0,USD,CP025,Settled
TXN00000485,PAM0002,2022-09-20,Management Fee,-650128.46,USD,CP029,Settled
TXN00000486,PAM0002,2022-09-22,Redemption,-723726.49,USD,CP047,Settled
TXN00000487,PAM0002,2022-09-04,Subscription,1641485.6,USD,CP042,Settled
TXN00000488,PAM0002,2022-10-08,Dividend,-120883.82,USD,CP006,Settled
TXN00000489,PAM0002,2022-10-05,Redemption,-2356121.0,USD,CP012,Settled
TXN00000490,PAM0002,2022-10-28,Redemption,-2709599.85,USD,CP031,Settled
TXN00000491,PAM0002,2022-10-12,Redemption,-1686326.51,USD,CP031,Settled
TXN00000492,PAM0002,2022-10-31,Management Fee,-654775.47,USD,CP022,Settled
TXN00000493,PAM0002,2022-10-12,Subscription,1605037.3,USD,CP033,Settled
TXN00000494,PAM0002,2022-11-17,Subscription,4825513.94,USD,CP030,Settled
TXN00000495,PAM0002,2022-11-13,Management Fee,-625391.93,USD,CP034,Settled
TXN00000496,PAM0002,2022-11-05,Subscription,1166486.59,USD,CP040,Settled
TXN00000497,PAM0002,2022-11-20,Dividend,-68857.51,USD,CP029,Settled
TXN00000498,PAM0002,2022-11-14,Redemption,-504101.91,USD,CP032,Settled
TXN00000499,PAM0002,2022-11-17,Subscription,1716483.74,USD,CP049,Settled
TXN00000500,PAM0002,2022-11-26,Management Fee,-626169.27,USD,CP047,Settled
TXN00000501,PAM0002,2022-11-26,Expense,-39533.35,USD,CP026,Settled
TXN00000502,PAM0002,2022-12-30,Dividend,-95892.98,USD,CP038,Settled
TXN00000503,PAM0002,2022-12-27,Redemption,-2159202.11,USD,CP003,Settled
TXN00000504,PAM0002,2022-12-04,Management Fee,-669510.5,USD,CP002,Settled
TXN00000505,PAM0002,2023-01-21,Redemption,-718973.78,USD,CP035,Settled
TXN00000506,PAM0002,2023-01-21,Redemption,-2010718.81,USD,CP039,Settled
TXN00000507,PAM0002,2023-01-17,Dividend,-417322.73,USD,CP048,Settled
TXN00000508,PAM0002,2023-01-23,Redemption,-1084858.03,USD,CP010,Settled
TXN00000509,PAM0002,2023-02-15,Subscription,1321046.78,USD,CP032,Settled
TXN00000510,PAM0002,2023-02-15,Subscription,2702438.76,USD,CP022,Settled
TXN00000511,PAM0002,2023-02-10,Performance Fee,-102669.69,USD,CP025,Settled
TXN00000512,PAM0002,2023-02-27,Subscription,3421441.12,USD,CP037,Settled
TXN00000513,PAM0002,2023-02-10,Dividend,-440150.22,USD,CP025,Settled
TXN00000514,PAM0002,2023-02-03,Dividend,-149815.91,USD,CP023,Settled
TXN00000515,PAM0002,2023-02-28,Performance Fee,0.0,USD,CP043,Settled
TXN00000516,PAM0002,2023-03-23,Redemption,-2096466.81,USD,CP001,Settled
TXN00000517,PAM0002,2023-03-26,Redemption,-2605355.67,USD,CP039,Settled
TXN00000518,PAM0002,2023-03-26,Dividend,-424748.75,USD,CP022,Settled
TXN00000519,PAM0002,2023-03-26,Subscription,3992953.83,USD,CP034,Settled
TXN00000520,PAM0002,2023-03-04,Subscription,4619613.59,USD,CP046,Settled
TXN00000521,PAM0002,2023-03-15,Redemption,-903688.61,USD,CP013,Settled
TXN00000522,PAM0002,2023-03-19,Subscription,4452706.17,USD,CP022,Settled
TXN00000523,PAM0002,2023-03-19,Subscription,1676648.22,USD,CP016,Settled
TXN00000524,PAM0002,2023-04-13,Dividend,-397242.14,USD,CP022,Settled
TXN00000525,PAM0002,2023-04-22,Redemption,-272180.94,USD,CP010,Settled
TXN00000526,PAM0002,2023-04-15,Expense,-9795.17,USD,CP022,Settled
TXN00000527,PAM0002,2023-05-24,Redemption,-2190083.09,USD,CP049,Settled
TXN00000528,PAM0002,2023-05-22,Management Fee,-616531.51,USD,CP040,Settled
TXN00000529,PAM0002,2023-05-23,Subscription,1777424.27,USD,CP034,Settled
TXN00000530,PAM0002,2023-06-14,Dividend,-165620.24,USD,CP010,Settled
TXN00000531,PAM0002,2023-06-10,Subscription,3517419.36,USD,CP001,Settled
TXN00000532,PAM0002,2023-06-15,Performance Fee,-177317.74,USD,CP008,Settled
TXN00000533,PAM0002,2023-06-23,Subscription,469121.41,USD,CP033,Settled
TXN00000534,PAM0002,2023-06-11,Redemption,-1065459.05,USD,CP012,Settled
TXN00000535,PAM0002,2023-06-23,Subscription,4802826.83,USD,CP032,Settled
TXN00000536,PAM0002,2023-07-05,Subscription,1487579.33,USD,CP041,Settled
TXN00000537,PAM0002,2023-07-05,Management Fee,-642757.6,USD,CP037,Settled
TXN00000538,PAM0002,2023-07-04,Management Fee,-737217.6,USD,CP040,Settled
TXN00000539,PAM0002,2023-07-04,Expense,-6098.82,USD,CP027,Settled
TXN00000540,PAM0002,2023-07-13,Dividend,-225353.01,USD,CP001,Settled
TXN00000541,PAM0002,2023-07-07,Dividend,-68546.07,USD,CP039,Settled
TXN00000542,PAM0002,2023-07-31,Subscription,1893939.15,USD,CP003,Settled
TXN00000543,PAM0002,2023-07-05,Subscription,1087607.27,USD,CP022,Settled
TXN00000544,PAM0002,2023-08-25,Subscription,2555352.14,USD,CP005,Settled
TXN00000545,PAM0002,2023-08-22,Dividend,-469802.39,USD,CP040,Settled
TXN00000546,PAM0002,2023-08-12,Redemption,-1542236.99,USD,CP026,Settled
TXN00000547,PAM0002,2023-08-05,Subscription,3943843.63,USD,CP010,Settled
TXN00000548,PAM0002,2023-09-22,Subscription,1756062.65,USD,CP003,Settled
TXN00000549,PAM0002,2023-09-30,Management Fee,-681686.54,USD,CP016,Settled
TXN00000550,PAM0002,2023-09-10,Redemption,-516954.0,USD,CP029,Settled
TXN00000551,PAM0002,2023-09-26,Subscription,1572203.6,USD,CP041,Settled
TXN00000552,PAM0002,2023-09-13,Dividend,-203342.61,USD,CP042,Settled
TXN00000553,PAM0002,2023-09-08,Subscription,1848887.86,USD,CP038,Settled
TXN00000554,PAM0002,2023-09-10,Expense,-24091.63,USD,CP004,Settled
TXN00000555,PAM0002,2023-09-17,Subscription,989831.87,USD,CP011,Settled
TXN00000556,PAM0002,2023-10-26,Redemption,-2061610.67,USD,CP018,Settled
TXN00000557,PAM0002,2023-10-06,Redemption,-2127110.91,USD,CP031,Settled
TXN00000558,PAM0002,2023-10-14,Management Fee,-630129.9,USD,CP022,Settled
TXN00000559,PAM0002,2023-10-19,Management Fee,-610472.32,USD,CP014,Settled
TXN00000560,PAM0002,2023-10-08,Performance Fee,0.0,USD,CP034,Settled
TXN00000561,PAM0002,2023-11-30,Management Fee,-626574.59,USD,CP045,Settled
TXN00000562,PAM0002,2023-11-20,Performance Fee,-48010.52,USD,CP040,Settled
TXN00000563,PAM0002,2023-11-27,Subscription,512021.58,USD,CP007,Settled
TXN00000564,PAM0002,2023-11-17,Redemption,-1124928.74,USD,CP026,Settled
TXN00000565,PAM0002,2023-11-21,Redemption,-2815523.28,USD,CP013,Settled
TXN00000566,PAM0002,2023-11-21,Management Fee,-678602.42,USD,CP016,Settled
TXN00000567,PAM0002,2023-12-11,Redemption,-489787.53,USD,CP029,Settled
TXN00000568,PAM0002,2023-12-17,Subscription,2569848.68,USD,CP025,Settled
TXN00000569,PAM0002,2023-12-11,Subscription,2835197.76,USD,CP034,Settled
TXN00000570,PAM0002,2023-12-29,Management Fee,-715909.55,USD,CP008,Settled
TXN00000571,PAM0002,2023-12-10,Redemption,-943101.25,USD,CP041,Settled
TXN00000572,PAM0002,2023-12-17,Expense,-23708.6,USD,CP046,Settled
TXN00000573,PAM0002,2024-01-21,Dividend,-398290.93,USD,CP047,Settled
TXN00000574,PAM0002,2024-01-13,Subscription,1153712.87,USD,CP047,Settled
TXN00000575,PAM0002,2024-01-31,Performance Fee,0.0,USD,CP039,Settled
TXN00000576,PAM0002,2024-01-14,Performance Fee,0.0,USD,CP048,Settled
TXN00000577,PAM0002,2024-01-20,Redemption,-1449370.18,USD,CP023,Settled
TXN00000578,PAM0002,2024-01-12,Management Fee,-613265.35,USD,CP034,Settled
TXN00000579,PAM0002,2024-02-18,Performance Fee,0.0,USD,CP006,Settled
TXN00000580,PAM0002,2024-02-26,Redemption,-1178725.63,USD,CP024,Settled
TXN00000581,PAM0002,2024-02-10,Dividend,-361553.87,USD,CP048,Settled
TXN00000582,PAM0002,2024-02-18,Expense,-13516.37,USD,CP004,Settled
TXN00000583,PAM0002,2024-03-19,Subscription,3803713.54,USD,CP017,Settled
TXN00000584,PAM0002,2024-03-26,Subscription,576264.84,USD,CP047,Settled
TXN00000585,PAM0002,2024-03-17,Expense,-34073.45,USD,CP016,Settled
TXN00000586,PAM0002,2024-03-24,Subscription,1522781.03,USD,CP026,Settled
TXN00000587,PAM0002,2024-03-19,Performance Fee,0.0,USD,CP016,Settled
TXN00000588,PAM0002,2024-03-13,Dividend,-249089.93,USD,CP038,Settled
TXN00000589,PAM0002,2024-03-21,Performance Fee,-127158.32,USD,CP005,Settled
TXN00000590,PAM0002,2024-04-16,Subscription,4624836.73,USD,CP037,Settled
TXN00000591,PAM0002,2024-04-05,Dividend,-447681.05,USD,CP037,Settled
TXN00000592,PAM0002,2024-04-12,Redemption,-1241358.51,USD,CP025,Settled
TXN00000593,PAM0002,2024-04-30,Dividend,-452123.63,USD,CP034,Settled
TXN00000594,PAM0002,2024-04-06,Subscription,120076.48,USD,CP023,Settled
TXN00000595,PAM0002,2024-04-08,Performance Fee,0.0,USD,CP009,Settled
TXN00000596,PAM0002,2024-04-21,Subscription,562136.65,USD,CP026,Settled
TXN00000597,PAM0002,2024-05-11,Management Fee,-737335.07,USD,CP005,Settled
TXN00000598,PAM0002,2024-05-13,Dividend,-481525.34,USD,CP035,Settled
TXN00000599,PAM0002,2024-05-12,Subscription,1871369.31,USD,CP030,Settled
TXN00000600,PAM0002,2024-05-20,Redemption,-1446474.4,USD,CP010,Settled
TXN00000601,PAM0002,2024-05-21,Subscription,102797.53,USD,CP036,Settled
TXN00000602,PAM0002,2024-05-30,Subscription,2460958.72,USD,CP038,Settled
TXN00000603,PAM0002,2024-06-10,Redemption,-2303889.21,USD,CP024,Settled
TXN00000604,PAM0002,2024-06-21,Subscription,935646.2,USD,CP026,Settled
TXN00000605,PAM0002,2024-06-17,Management Fee,-716554.5,USD,CP012,Settled
TXN00000606,PAM0002,2024-06-14,Subscription,2931926.87,USD,CP019,Settled
TXN00000607,PAM0002,2024-06-29,Redemption,-2599322.03,USD,CP017,Settled
TXN00000608,PAM0002,2024-06-13,Subscription,644694.38,USD,CP002,Pending
TXN00000609,PAM0002,2024-07-06,Management Fee,-634316.54,USD,CP013,Settled
TXN00000610,PAM0002,2024-07-23,Dividend,-458207.04,USD,CP047,Settled
TXN00000611,PAM0002,2024-07-18,Dividend,-313978.99,USD,CP033,Settled
TXN00000612,PAM0002,2024-07-05,Subscription,1699273.56,USD,CP046,Settled
TXN00000613,PAM0002,2024-08-28,Redemption,-2095168.87,USD,CP037,Settled
TXN00000614,PAM0002,2024-08-29,Performance Fee,-36039.7,USD,CP042,Settled
TXN00000615,PAM0002,2024-08-10,Subscription,615451.69,USD,CP035,Settled
TXN00000616,PAM0002,2024-08-24,Expense,-34973.91,USD,CP013,Settled
TXN00000617,PAM0002,2024-08-10,Redemption,-177067.7,USD,CP021,Settled
TXN00000618,PAM0002,2024-09-06,Redemption,-1001255.72,USD,CP002,Settled
TXN00000619,PAM0002,2024-09-16,Subscription,337526.52,USD,CP010,Settled
TXN00000620,PAM0002,2024-09-05,Performance Fee,-35795.68,USD,CP016,Settled
TXN00000621,PAM0002,2024-09-05,Expense,-7987.44,USD,CP004,Settled
TXN00000622,PAM0002,2024-10-30,Redemption,-2482487.67,USD,CP023,Settled
TXN00000623,PAM0002,2024-10-16,Redemption,-2075072.12,USD,CP001,Settled
TXN00000624,PAM0002,2024-10-21,Expense,-7955.1,USD,CP032,Settled
TXN00000625,PAM0002,2024-10-13,Subscription,1518462.6,USD,CP025,Settled
TXN00000626,PAM0002,2024-10-20,Redemption,-1385343.66,USD,CP022,Settled
TXN00000627,PAM0002,2024-10-04,Subscription,1499640.72,USD,CP031,Settled
TXN00000628,PAM0002,2024-10-04,Expense,-15501.82,USD,CP001,Settled
