trade_id,fund_id,trade_date,security,security_type,direction,quantity,price,notional,commission,status
TRD00000250,PAM0001,2023-02-21,US2Y,Fixed Income,Sell,5141,442.6805,2275820.4,1122.62,Settled
TRD00000251,PAM0001,2021-05-10,MSFT,Equity,Buy,1979,52.5667,104029.46,15.87,Settled
TRD00000252,PAM0001,2020-03-16,TIPS,Fixed Income,Sell,4840,296.238,1433791.71,257.97,Settled
TRD00000253,PAM0001,2024-05-14,BTC,Alternative,Buy,5019,489.2772,2455682.15,999.63,Settled
TRD00000254,PAM0001,2022-07-24,AMZN,Equity,Buy,1657,375.0945,621531.65,221.95,Settled
TRD00000255,PAM0001,2024-03-08,AMZN,Equity,Buy,1894,12.4481,23576.78,18.24,Settled
TRD00000256,PAM0001,2024-05-16,META,Equity,Buy,9718,221.6561,2154054.26,2138.44,Settled
TRD00000257,PAM0001,2022-11-08,AAPL,Equity,Buy,2876,210.2052,604550.11,343.54,Settled
TRD00000258,PAM0001,2020-01-27,US2Y,Fixed Income,Buy,9176,275.365,2526749.36,2168.06,Settled
TRD00000259,PAM0001,2020-12-11,GOOGL,Equity,Sell,9804,254.1866,2492045.47,738.89,Settled
TRD00000260,PAM0001,2021-12-27,GOOGL,Equity,Buy,1420,78.8689,111993.91,84.45,Settled
TRD00000261,PAM0001,2021-09-27,BRK.B,Equity,Sell,2294,303.4654,696149.55,151.06,Settled
TRD00000262,PAM0001,2021-10-17,US2Y,Fixed Income,Sell,1053,296.5145,312229.73,292.32,Settled
TRD00000263,PAM0001,2020-08-03,IG_CORP,Fixed Income,Sell,1746,489.9766,855499.2,109.04,Settled
TRD00000264,PAM0001,2020-05-07,BTC,Alternative,Sell,3914,31.9733,125143.41,102.12,Settled
TRD00000265,PAM0001,2024-11-18,BRK.B,Equity,Buy,171,161.387,27597.18,20.64,Settled
TRD00000266,PAM0001,2021-07-07,IG_CORP,Fixed Income,Sell,4857,498.6786,2422081.91,1776.69,Settled
TRD00000267,PAM0001,2022-02-09,GOOGL,Equity,Sell,7429,119.5551,888175.11,408.59,Settled
TRD00000268,PAM0001,2020-06-04,HY_CORP,Fixed Income,Sell,7724,73.4298,567172.06,223.05,Settled
TRD00000269,PAM0001,2021-08-09,BTC,Alternative,Buy,9306,282.0642,2624889.9,1519.07,Settled
TRD00000270,PAM0001,2020-12-02,TIPS,Fixed Income,Buy,8775,136.0029,1193425.68,354.06,Settled
TRD00000271,PAM0001,2023-02-04,US10Y,Fixed Income,Sell,8240,304.6904,2510649.1,1648.79,Settled
TRD00000272,PAM0001,2024-04-30,HY_CORP,Fixed Income,Buy,5949,286.402,1703805.27,1665.74,Settled
TRD00000273,PAM0001,2021-01-31,BTC,Alternative,Buy,7822,294.8854,2306593.26,757.96,Settled
TRD00000274,PAM0001,2024-01-19,AAPL,Equity,Buy,2370,408.6582,968519.99,455.83,Settled
TRD00000275,PAM0001,2023-07-30,OIL,Alternative,Sell,8472,135.2107,1145505.29,125.34,Settled
TRD00000276,PAM0001,2020-02-04,MSFT,Equity,Buy,4884,63.5647,310449.98,128.49,Settled
TRD00000277,PAM0001,2024-05-01,TIPS,Fixed Income,Sell,7710,249.9929,1927445.4,984.7,Settled
TRD00000278,PAM0001,2022-04-21,BRK.B,Equity,Buy,7360,396.0509,2914934.67,2505.49,Settled
TRD00000279,PAM0001,2024-11-13,GS,Equity,Sell,526,428.954,225629.81,190.59,Settled
TRD00000280,PAM0001,2024-01-22,BRK.B,Equity,Buy,4939,110.9926,548192.39,261.43,Settled
TRD00000281,PAM0001,2023-08-24,HY_CORP,Fixed Income,Sell,2309,443.9236,1025019.69,513.86,Settled
TRD00000282,PAM0001,2023-11-03,JPM,Equity,Sell,2653,46.1613,122465.93,26.29,Settled
TRD00000283,PAM0001,2024-01-27,GS,Equity,Buy,9159,323.7469,2965197.82,361.17,Settled
TRD00000284,PAM0001,2024-06-14,AMZN,Equity,Sell,7255,308.0272,2234737.1,1714.66,Settled
TRD00000285,PAM0001,2020-11-12,GOOGL,Equity,Buy,185,360.6835,66726.46,22.32,Settled
TRD00000286,PAM0001,2020-03-15,AAPL,Equity,Buy,4973,323.3087,1607814.1,211.68,Settled
TRD00000287,PAM0001,2023-08-27,OIL,Alternative,Buy,6566,283.3648,1860573.37,1748.2,Settled
TRD00000288,PAM0001,2022-11-08,TIPS,Fixed Income,Sell,2621,240.3014,629829.85,209.24,Settled
TRD00000289,PAM0001,2024-02-07,GOOGL,Equity,Buy,3225,302.6135,975928.44,583.05,Settled
TRD00000290,PAM0001,2024-01-03,AAPL,Equity,Sell,7084,396.0785,2805820.2,2487.96,Settled
TRD00000291,PAM0001,2023-08-24,US2Y,Fixed Income,Sell,1583,499.7604,791120.77,165.78,Settled
TRD00000292,PAM0001,2020-04-29,HY_CORP,Fixed Income,Buy,4385,177.526,778451.36,672.45,Settled
TRD00000293,PAM0001,2020-05-31,OIL,Alternative,Sell,8957,488.5865,4376268.94,3214.18,Settled
TRD00000294,PAM0001,2022-06-16,OIL,Alternative,Buy,5310,21.1507,112310.35,57.96,Settled
TRD00000295,PAM0001,2022-11-05,GOOGL,Equity,Sell,7415,139.5928,1035080.79,409.58,Settled
TRD00000296,PAM0001,2021-05-25,US2Y,Fixed Income,Buy,5358,245.6147,1316003.33,1217.72,Settled
TRD00000297,PAM0001,2020-06-26,GS,Equity,Buy,5904,453.4882,2677394.05,2030.19,Settled
TRD00000298,PAM0001,2023-02-20,TIPS,Fixed Income,Sell,3873,331.8622,1285302.22,300.11,Settled
TRD00000299,PAM0001,2024-03-19,TIPS,Fixed Income,Buy,4432,159.5851,707281.05,440.95,Failed
TRD00000300,PAM0001,2022-02-14,HY_CORP,Fixed Income,Sell,5329,208.716,1112247.49,948.88,Settled
TRD00000301,PAM0001,2022-05-28,OIL,Alternative,Buy,9418,424.7988,4000755.38,2887.98,Settled
TRD00000302,PAM0001,2022-01-21,HY_CORP,Fixed Income,Buy,3203,396.8078,1270975.24,602.99,Settled
TRD00000303,PAM0001,2022-09-04,BRK.B,Equity,Buy,4908,387.4985,1901842.66,1400.41,Settled
TRD00000304,PAM0001,2022-11-22,HY_CORP,Fixed Income,Sell,9782,441.3736,4317517.03,2211.79,Settled
TRD00000305,PAM0001,2022-02-02,BTC,Alternative,Buy,8287,466.7357,3867838.58,3845.7,Settled
TRD00000306,PAM0001,2020-06-30,US10Y,Fixed Income,Buy,4683,381.9449,1788647.78,1758.38,Settled
TRD00000307,PAM0001,2023-10-24,US2Y,Fixed Income,Sell,351,484.4084,170027.35,42.12,Settled
TRD00000308,PAM0001,2024-01-23,BTC,Alternative,Buy,1657,320.1546,530496.18,281.71,Settled
TRD00000309,PAM0001,2024-04-09,IG_CORP,Fixed Income,Buy,3178,222.5454,707249.27,542.6,Settled
TRD00000310,PAM0001,2023-10-31,US10Y,Fixed Income,Sell,6245,445.5243,2782299.09,720.33,Settled
TRD00000311,PAM0001,2020-12-08,BTC,Alternative,Buy,7359,403.9452,2972633.05,2054.79,Settled
TRD00000312,PAM0001,2021-04-09,GS,Equity,Buy,9318,307.7137,2867276.29,2842.64,Settled
TRD00000313,PAM0001,2024-03-05,BTC,Alternative,Buy,2007,334.4373,671215.6,450.18,Settled
TRD00000314,PAM0001,2022-10-18,IG_CORP,Fixed Income,Buy,6256,437.4033,2736395.27,2294.98,Settled
TRD00000315,PAM0001,2024-07-07,GS,Equity,Buy,4592,347.6689,1596495.41,1028.61,Settled
TRD00000316,PAM0001,2020-04-09,GS,Equity,Sell,8835,276.5202,2443056.19,1567.92,Settled
TRD00000317,PAM0001,2023-06-15,JPM,Equity,Buy,3457,400.5634,1384747.8,819.51,Settled
TRD00000318,PAM0001,2021-03-22,META,Equity,Sell,8841,350.7492,3100973.71,821.61,Settled
TRD00000319,PAM0001,2020-12-22,TIPS,Fixed Income,Buy,1535,346.6841,532160.06,474.69,Settled
TRD00000320,PAM0001,2020-01-06,IG_CORP,Fixed Income,Sell,6386,222.485,1420789.1,948.66,Pending
TRD00000321,PAM0001,2024-01-10,AAPL,Equity,Sell,879,495.6806,435703.25,149.83,Settled
TRD00000322,PAM0001,2021-01-23,IG_CORP,Fixed Income,Sell,9382,208.7852,1958823.0,1034.96,Settled
TRD00000323,PAM0001,2022-12-15,AMZN,Equity,Buy,6467,314.8512,2036142.92,1409.41,Settled
TRD00000324,PAM0001,2021-11-04,GOLD,Alternative,Sell,1302,59.9262,78023.96,74.54,Settled
TRD00000325,PAM0001,2021-05-21,GS,Equity,Buy,5635,193.7566,1091818.18,276.23,Settled
TRD00000326,PAM0001,2021-11-13,AMZN,Equity,Sell,1628,17.4072,28338.86,24.97,Settled
TRD00000327,PAM0001,2024-01-08,MSFT,Equity,Buy,5777,447.2908,2583998.83,2577.88,Settled
TRD00000328,PAM0001,2023-12-29,OIL,Alternative,Sell,9924,362.4083,3596540.05,3056.49,Settled
TRD00000329,PAM0001,2024-03-23,AMZN,Equity,Buy,9412,220.7396,2077600.77,1635.57,Settled
TRD00000330,PAM0001,2023-04-04,META,Equity,Sell,2411,416.2046,1003469.33,218.12,Settled
TRD00000331,PAM0001,2023-11-16,GOLD,Alternative,Sell,9479,291.1121,2759451.2,2218.01,Settled
TRD00000332,PAM0001,2022-11-23,OIL,Alternative,Buy,5203,234.6997,1221142.33,153.61,Settled
TRD00000333,PAM0001,2023-08-04,OIL,Alternative,Sell,8392,136.4979,1145490.22,788.47,Settled
TRD00000334,PAM0001,2021-09-19,BRK.B,Equity,Sell,2022,186.0286,376149.84,118.9,Settled
TRD00000335,PAM0001,2023-01-22,GS,Equity,Buy,6968,369.7098,2576137.99,776.79,Settled
TRD00000336,PAM0001,2021-01-18,JPM,Equity,Sell,4898,435.234,2131775.99,729.38,Settled
TRD00000337,PAM0002,2023-03-11,TIPS,Fixed Income,Buy,1237,64.2955,79533.48,29.5,Settled
TRD00000338,PAM0002,2020-02-04,GOOGL,Equity,Buy,2420,249.6122,604061.52,224.32,Settled
TRD00000339,PAM0002,2021-08-14,IG_CORP,Fixed Income,Sell,8113,260.137,2110491.15,1463.82,Settled
TRD00000340,PAM0002,2024-04-24,IG_CORP,Fixed Income,Sell,2370,456.9164,1082891.79,113.82,Settled
TRD00000341,PAM0002,2021-03-16,BRK.B,Equity,Buy,4889,145.6665,712163.42,148.1,Settled
TRD00000342,PAM0002,2024-07-11,US10Y,Fixed Income,Buy,5821,354.8044,2065316.27,1100.28,Settled
TRD00000343,PAM0002,2020-05-13,AMZN,Equity,Sell,2160,259.3807,560262.29,80.87,Settled
TRD00000344,PAM0002,2023-09-11,JPM,Equity,Buy,7780,232.0066,1805011.08,1632.06,Settled
TRD00000345,PAM0002,2021-08-15,GOLD,Alternative,Sell,8124,367.6564,2986840.8,607.1,Settled
TRD00000346,PAM0002,2022-10-23,BRK.B,Equity,Sell,756,273.6054,206845.69,21.14,Settled
TRD00000347,PAM0002,2022-08-21,US2Y,Fixed Income,Buy,1396,52.5322,73334.91,31.92,Settled
TRD00000348,PAM0002,2023-04-02,US2Y,Fixed Income,Sell,680,473.7917,322178.32,214.54,Settled
TRD00000349,PAM0002,2022-09-10,BTC,Alternative,Buy,2884,289.9652,836259.78,463.67,Settled
TRD00000350,PAM0002,2021-01-27,AMZN,Equity,Buy,3176,356.9751,1133752.8,906.5,Settled
TRD00000351,PAM0002,2022-07-23,GOLD,Alternative,Buy,6475,276.4803,1790210.16,292.69,Settled
TRD00000352,PAM0002,2024-12-30,GS,Equity,Sell,4971,364.122,1810050.21,578.71,Settled
TRD00000353,PAM0002,2024-09-02,HY_CORP,Fixed Income,Sell,1563,170.4261,266375.93,224.02,Settled
TRD00000354,PAM0002,2023-07-29,GOOGL,Equity,Sell,9630,146.7137,1412852.5,1165.15,Settled
TRD00000355,PAM0002,2024-12-08,BTC,Alternative,Buy,4935,307.0951,1515514.33,738.6,Pending
TRD00000356,PAM0002,2022-11-17,US2Y,Fixed Income,Buy,8916,493.1153,4396616.45,3376.65,Settled
TRD00000357,PAM0002,2024-03-04,US2Y,Fixed Income,Sell,165,169.159,27911.24,23.04,Settled
TRD00000358,PAM0002,2024-02-03,GS,Equity,Buy,7224,111.5169,805598.32,527.84,Settled
TRD00000359,PAM0002,2020-05-20,META,Equity,Sell,3912,195.7932,765943.12,505.97,Settled
TRD00000360,PAM0002,2021-11-29,GOLD,Alternative,Sell,8487,416.3448,3533518.58,360.84,Settled
TRD00000361,PAM0002,2020-03-04,AAPL,Equity,Sell,5490,468.4202,2571627.11,1487.77,Settled
TRD00000362,PAM0002,2023-03-28,AAPL,Equity,Sell,115,434.3802,49953.72,10.59,Settled
TRD00000363,PAM0002,2022-07-09,US2Y,Fixed Income,Buy,5177,359.412,1860675.71,216.55,Settled
TRD00000364,PAM0002,2020-02-05,GOLD,Alternative,Sell,4675,365.1452,1707053.9,1215.54,Settled
TRD00000365,PAM0002,2021-04-26,US2Y,Fixed Income,Sell,3819,288.4271,1101503.24,930.5,Settled
TRD00000366,PAM0002,2022-10-31,GOOGL,Equity,Sell,4419,346.4269,1530860.67,292.74,Settled
TRD00000367,PAM0002,2021-12-27,HY_CORP,Fixed Income,Sell,3189,347.5478,1108329.85,631.67,Settled
TRD00000368,PAM0002,2022-03-24,GOLD,Alternative,Sell,3860,358.0151,1381938.25,1058.18,Settled
TRD00000369,PAM0002,2023-07-21,BRK.B,Equity,Buy,4633,438.2227,2030285.74,376.09,Settled
TRD00000370,PAM0002,2024-02-03,IG_CORP,Fixed Income,Buy,1082,37.1525,40199.05,6.25,Settled
TRD00000371,PAM0002,2023-05-15,BTC,Alternative,Buy,4977,374.5952,1864360.44,765.02,Settled
TRD00000372,PAM0002,2020-05-31,AAPL,Equity,Buy,8981,405.4512,3641357.5,3391.05,Settled
TRD00000373,PAM0002,2024-09-04,BTC,Alternative,Sell,5006,268.0961,1342089.31,658.6,Settled
TRD00000374,PAM0002,2021-06-08,GOOGL,Equity,Buy,503,291.0638,146405.11,81.45,Settled
TRD00000375,PAM0002,2024-02-26,GS,Equity,Buy,475,444.3857,211083.2,106.93,Settled
TRD00000376,PAM0002,2020-03-12,BTC,Alternative,Buy,1014,170.6163,173004.92,106.91,Settled
TRD00000377,PAM0002,2020-04-25,BRK.B,Equity,Buy,6675,332.1597,2217166.04,549.59,Settled
TRD00000378,PAM0002,2024-02-12,JPM,Equity,Sell,8164,284.5118,2322754.63,1159.44,Settled
TRD00000379,PAM0002,2020-11-26,GOLD,Alternative,Buy,1993,166.7083,332249.7,274.21,Settled
TRD00000380,PAM0002,2021-06-28,META,Equity,Sell,3318,207.7206,689216.93,480.99,Settled
TRD00000381,PAM0002,2022-01-24,META,Equity,Buy,9543,311.0568,2968415.44,2657.35,Settled
TRD00000382,PAM0002,2020-07-07,JPM,Equity,Buy,7762,483.4253,3752347.49,1359.96,Settled
TRD00000383,PAM0002,2024-09-02,TIPS,Fixed Income,Buy,7494,343.1247,2571376.82,321.22,Settled
TRD00000384,PAM0002,2022-09-03,HY_CORP,Fixed Income,Buy,1634,363.7968,594443.95,75.4,Settled
TRD00000385,PAM0002,2024-01-11,JPM,Equity,Sell,4247,23.1783,98438.22,31.05,Settled
TRD00000386,PAM0002,2023-02-04,BRK.B,Equity,Sell,6780,316.0483,2142807.38,458.91,Pending
TRD00000387,PAM0002,2020-04-02,BRK.B,Equity,Sell,1749,108.6446,190019.47,127.11,Settled
TRD00000388,PAM0002,2024-07-26,US10Y,Fixed Income,Buy,3228,57.6515,186099.12,98.17,Settled
TRD00000389,PAM0002,2020-04-27,GOOGL,Equity,Buy,5147,472.0867,2429830.17,1879.27,Settled
TRD00000390,PAM0002,2024-02-19,BRK.B,Equity,Sell,2456,355.768,873766.28,458.6,Settled
TRD00000391,PAM0002,2020-07-27,US10Y,Fixed Income,Sell,917,41.2375,37814.83,7.26,Settled
TRD00000392,PAM0002,2020-09-16,GS,Equity,Buy,5888,222.9363,1312649.18,377.87,Settled
TRD00000393,PAM0002,2023-03-30,JPM,Equity,Buy,1905,198.007,377203.28,210.98,Settled
TRD00000394,PAM0002,2021-12-23,MSFT,Equity,Sell,7631,315.3971,2406795.44,2116.37,Settled
TRD00000395,PAM0002,2023-06-16,GS,Equity,Sell,7729,106.9347,826498.3,735.79,Failed
TRD00000396,PAM0002,2022-08-13,BTC,Alternative,Sell,7689,15.635,120217.28,63.07,Settled
TRD00000397,PAM0002,2023-12-28,BTC,Alternative,Buy,823,316.3911,260389.89,181.87,Settled
TRD00000398,PAM0002,2020-05-28,US2Y,Fixed Income,Sell,4591,158.501,727677.94,580.04,Settled
TRD00000399,PAM0002,2022-05-06,GOLD,Alternative,Sell,6889,211.4799,1456884.8,536.81,Settled
TRD00000400,PAM0002,2020-11-09,AMZN,Equity,Buy,8439,191.2281,1613773.92,1224.94,Settled
TRD00000401,PAM0002,2021-09-06,IG_CORP,Fixed Income,Sell,792,354.9152,281092.84,225.44,Settled
TRD00000402,PAM0002,2023-10-01,GOLD,Alternative,Sell,6897,84.069,579823.84,274.63,Settled
TRD00000403,PAM0002,2024-04-26,GOOGL,Equity,Buy,8142,86.6576,705566.14,628.65,Settled
TRD00000404,PAM0002,2022-06-17,GOOGL,Equity,Sell,2933,350.9766,1029414.49,464.83,Settled
TRD00000405,PAM0002,2020-05-10,US10Y,Fixed Income,Sell,6115,240.4395,1470287.67,311.51,Settled
TRD00000406,PAM0002,2021-02-02,US10Y,Fixed Income,Buy,3154,219.95,693722.42,516.23,Settled
TRD00000407,PAM0002,2024-02-12,MSFT,Equity,Buy,9258,69.6077,644427.95,595.02,Settled
TRD00000408,PAM0002,2023-02-16,US2Y,Fixed Income,Buy,6434,127.0209,817252.31,321.01,Settled
TRD00000409,PAM0002,2022-11-17,AMZN,Equity,Buy,8776,67.6762,593925.94,425.85,Pending
TRD00000410,PAM0002,2023-11-02,US10Y,Fixed Income,Buy,8788,68.4476,601517.56,84.54,Settled
TRD00000411,PAM0002,2020-07-24,META,Equity,Sell,4381,255.3557,1118713.16,1088.32,Settled
TRD00000412,PAM0002,2024-11-26,US10Y,Fixed Income,Buy,2032,48.395,98338.56,40.11,Settled
TRD00000413,PAM0002,2023-05-15,BRK.B,Equity,Buy,6396,470.7645,3011010.05,1196.13,Settled
TRD00000414,PAM0002,2021-07-31,BRK.B,Equity,Sell,3473,129.257,448909.54,74.07,Settled
TRD00000415,PAM0002,2021-04-30,TIPS,Fixed Income,Sell,4325,270.794,1171184.17,547.21,Settled
TRD00000416,PAM0002,2023-09-07,JPM,Equity,Buy,7366,498.8959,3674866.87,793.03,Settled
TRD00000417,PAM0002,2024-10-22,US2Y,Fixed Income,Buy,3104,311.4444,966723.49,723.17,Settled
TRD00000418,PAM0002,2020-03-30,BTC,Alternative,Sell,7844,351.6804,2758581.24,509.24,Settled
TRD00000419,PAM0002,2020-01-09,AAPL,Equity,Sell,1786,141.2696,252307.47,72.2,Settled
TRD00000420,PAM0002,2023-01-21,GS,Equity,Buy,2150,116.2519,249941.5,56.75,Settled
TRD00000421,PAM0002,2024-02-14,BRK.B,Equity,Buy,6072,273.8922,1663073.21,1115.86,Settled
TRD00000422,PAM0002,2023-12-24,AAPL,Equity,Buy,3275,469.708,1538293.8,896.1,Settled
TRD00000423,PAM0002,2023-03-10,AMZN,Equity,Buy,7652,357.6371,2736639.46,762.15,Settled
TRD00000424,PAM0002,2022-05-26,HY_CORP,Fixed Income,Buy,524,38.1911,20012.15,12.42,Settled
TRD00000425,PAM0002,2022-01-12,GS,Equity,Sell,5079,149.2679,758131.52,452.83,Settled
TRD00000426,PAM0002,2020-07-02,BRK.B,Equity,Sell,8954,340.9322,3052706.51,772.58,Settled
TRD00000427,PAM0002,2024-06-30,IG_CORP,Fixed Income,Buy,7650,367.7582,2813350.49,2255.59,Settled
TRD00000428,PAM0002,2024-04-24,IG_CORP,Fixed Income,Sell,9676,230.3539,2228904.49,602.07,Settled
TRD00000429,PAM0002,2022-06-17,TIPS,Fixed Income,Sell,4032,229.4618,925189.92,498.02,Settled
TRD00000430,PAM0002,2022-07-19,GOLD,Alternative,Buy,785,71.0841,55800.99,35.67,Settled
TRD00000431,PAM0002,2023-05-25,AMZN,Equity,Buy,6896,402.5825,2776209.01,544.53,Settled
TRD00000432,PAM0002,2022-11-13,AAPL,Equity,Sell,9955,127.0664,1264945.93,1058.32,Settled
TRD00000433,PAM0002,2021-01-03,BTC,Alternative,Buy,5846,234.7494,1372345.27,974.19,Settled
TRD00000434,PAM0002,2020-05-28,HY_CORP,Fixed Income,Sell,7619,293.366,2235155.67,1069.95,Settled
TRD00000435,PAM0002,2020-11-30,US2Y,Fixed Income,Buy,6877,228.4226,1570861.97,1374.72,Settled
TRD00000436,PAM0002,2022-03-18,TIPS,Fixed Income,Buy,6290,67.5826,425094.48,384.42,Settled
TRD00000437,PAM0002,2024-05-10,AMZN,Equity,Buy,381,275.0582,104797.17,86.45,Settled
TRD00000438,PAM0002,2021-02-28,GOLD,Alternative,Sell,2563,400.5496,1026608.58,310.69,Settled
TRD00000439,PAM0002,2020-11-11,MSFT,Equity,Sell,9059,460.4011,4170773.22,601.12,Settled
TRD00000440,PAM0002,2024-07-18,MSFT,Equity,Buy,2971,146.0999,434062.68,116.97,Settled
TRD00000441,PAM0002,2022-02-11,AMZN,Equity,Sell,9234,240.1811,2217832.09,821.13,Settled
TRD00000442,PAM0002,2022-12-12,GOLD,Alternative,Buy,1708,397.9699,679732.54,353.11,Settled
TRD00000443,PAM0002,2021-06-03,HY_CORP,Fixed Income,Buy,595,134.3522,79939.56,52.33,Settled
TRD00000444,PAM0002,2022-03-06,GOLD,Alternative,Sell,744,303.171,225559.23,78.99,Settled
TRD00000445,PAM0002,2022-06-17,AMZN,Equity,Sell,4633,450.2778,2086136.82,2014.31,Settled
TRD00000446,PAM0002,2022-03-13,TIPS,Fixed Income,Buy,8443,206.7193,1745331.01,923.41,Settled
TRD00000447,PAM0002,2021-07-10,US2Y,Fixed Income,Sell,7958,93.145,741247.75,589.57,Settled
TRD00000448,PAM0002,2023-01-14,GOOGL,Equity,Buy,9693,293.4603,2844510.28,1845.59,Settled
TRD00000449,PAM0002,2020-04-13,BRK.B,Equity,Buy,7114,376.887,2681174.04,650.75,Settled
TRD00000450,PAM0002,2023-07-01,IG_CORP,Fixed Income,Buy,9543,243.4609,2323347.27,804.14,Settled
TRD00000451,PAM0002,2023-04-29,BTC,Alternative,Buy,9331,180.9084,1688055.87,1302.22,Settled
TRD00000452,PAM0002,2023-09-09,HY_CORP,Fixed Income,Buy,5883,167.4513,985116.2,719.66,Settled
TRD00000453,PAM0002,2021-06-14,AAPL,Equity,Buy,6449,136.8869,882783.57,699.38,Settled
TRD00000454,PAM0002,2022-10-13,AMZN,Equity,Sell,120,462.2632,55471.59,19.83,Settled
TRD00000455,PAM0002,2024-03-01,US10Y,Fixed Income,Buy,8391,102.8209,862770.44,254.96,Settled
TRD00000456,PAM0002,2023-01-13,JPM,Equity,Sell,1900,40.6403,77216.55,11.34,Settled
TRD00000457,PAM0002,2024-06-06,GOLD,Alternative,Sell,6658,258.209,1719155.19,736.48,Settled
TRD00000458,PAM0002,2021-11-19,BTC,Alternative,Buy,984,354.2917,348623.0,110.6,Settled
TRD00000459,PAM0002,2022-05-14,IG_CORP,Fixed Income,Buy,2501,166.3707,416093.04,339.58,Settled
TRD00000460,PAM0002,2020-09-07,MSFT,Equity,Sell,5575,372.6167,2077338.28,918.66,Settled
TRD00000461,PAM0002,2024-11-15,BRK.B,Equity,Buy,2239,401.7177,899446.01,844.48,Settled
TRD00000462,PAM0002,2021-06-25,MSFT,Equity,Buy,3531,465.5474,1643847.7,613.5,Pending
TRD00000463,PAM0002,2022-04-24,US10Y,Fixed Income,Buy,398,273.5474,108871.86,69.17,Settled
TRD00000464,PAM0002,2021-04-20,US2Y,Fixed Income,Sell,849,205.2561,174262.43,44.07,Settled
TRD00000465,PAM0002,2024-05-14,JPM,Equity,Buy,6666,265.4121,1769237.25,1714.68,Settled
TRD00000466,PAM0002,2022-05-26,OIL,Alternative,Buy,7296,452.0507,3298162.15,1313.26,Settled
TRD00000467,PAM0002,2022-05-12,US2Y,Fixed Income,Buy,4169,288.9186,1204501.48,658.67,Settled
TRD00000468,PAM0002,2021-12-23,GS,Equity,Buy,5376,250.5973,1347211.25,275.81,Settled
TRD00000469,PAM0002,2020-01-20,GS,Equity,Buy,3240,258.4052,837232.94,231.72,Settled
TRD00000470,PAM0002,2023-05-10,BTC,Alternative,Sell,404,338.9619,136940.62,114.65,Settled
TRD00000471,PAM0002,2024-11-12,AMZN,Equity,Buy,3850,447.6193,1723334.43,1489.11,Settled
TRD00000472,PAM0002,2022-01-08,OIL,Alternative,Sell,6288,316.2981,1988882.46,1121.94,Settled
TRD00000473,PAM0002,2022-05-28,GS,Equity,Buy,3861,178.8525,690549.42,251.15,Settled
TRD00000474,PAM0002,2024-08-31,BTC,Alternative,Buy,344,256.1577,88118.24,22.37,Pending
TRD00000475,PAM0002,2020-07-09,GS,Equity,Buy,6487,163.5254,1060789.57,300.58,Settled
TRD00000476,PAM0002,2021-07-17,GOOGL,Equity,Buy,6573,275.9545,1813848.85,1238.98,Settled
TRD00000477,PAM0002,2021-03-09,MSFT,Equity,Sell,9154,67.291,615982.14,576.49,Settled
TRD00000478,PAM0002,2023-03-18,GOLD,Alternative,Sell,9581,123.652,1184709.86,279.0,Settled
TRD00000479,PAM0002,2021-04-03,IG_CORP,Fixed Income,Sell,4109,216.8697,891117.39,798.11,Settled
TRD00000480,PAM0002,2021-01-30,TIPS,Fixed Income,Buy,6581,46.803,308010.48,73.33,Settled
TRD00000481,PAM0002,2021-07-10,GOLD,Alternative,Buy,9905,312.8855,3099130.64,2230.96,Settled
TRD00000482,PAM0002,2020-10-30,BRK.B,Equity,Sell,3227,385.5207,1244075.41,595.62,Settled
TRD00000483,PAM0002,2024-06-22,MSFT,Equity,Buy,5877,303.0274,1780892.28,802.77,Settled
TRD00000484,PAM0002,2022-04-19,GOLD,Alternative,Sell,4162,173.2457,721048.72,304.29,Pending
TRD00000485,PAM0002,2020-08-27,GOOGL,Equity,Buy,127,258.2007,32791.48,12.85,Settled
TRD00000486,PAM0002,2021-06-22,BRK.B,Equity,Sell,3490,275.9116,962931.63,727.97,Settled
TRD00000487,PAM0002,2020-08-22,GOOGL,Equity,Sell,3208,64.458,206781.41,21.01,Settled
TRD00000488,PAM0002,2021-08-04,BTC,Alternative,Buy,4752,211.9097,1006994.74,936.79,Pending
TRD00000489,PAM0002,2024-09-23,US10Y,Fixed Income,Sell,5133,151.2061,776140.76,128.33,Settled
TRD00000490,PAM0002,2024-04-05,MSFT,Equity,Buy,5910,89.9471,531587.36,475.89,Settled
TRD00000491,PAM0002,2021-07-08,JPM,Equity,Buy,5121,366.3412,1876033.27,1593.99,Settled
TRD00000492,PAM0002,2023-10-21,BTC,Alternative,Buy,611,169.1477,103349.27,49.78,Settled
TRD00000493,PAM0002,2024-12-16,US10Y,Fixed Income,Sell,1490,264.4996,394104.43,318.46,Settled
TRD00000494,PAM0002,2020-06-11,BTC,Alternative,Buy,8015,78.7697,631339.36,285.58,Settled
TRD00000495,PAM0002,2021-01-13,AMZN,Equity,Sell,411,284.1348,116779.41,91.18,Settled
TRD00000496,PAM0002,2021-09-24,GS,Equity,Sell,5201,214.2761,1114450.04,360.4,Settled
TRD00000497,PAM0002,2024-02-06,AAPL,Equity,Sell,2163,458.3444,991399.04,952.17,Settled
TRD00000498,PAM0002,2020-07-23,MSFT,Equity,Sell,8741,347.9153,3041127.75,2004.09,Settled
TRD00000499,PAM0002,2021-08-15,GS,Equity,Buy,6840,139.2684,952596.14,833.69,Settled
TRD00000500,PAM0002,2020-09-30,OIL,Alternative,Sell,2424,476.7294,1155592.05,363.86,Settled
